id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9890479,Beautiful Luminous Apartment,1129328,Matthias,,Batignolles-Monceau,48.88803269701987,2.3057342136126326,Entire home/apt,65,5,0,,,1,0
7268753,Appartement haussmanien 5ème étage,9920649,Valerie,,Batignolles-Monceau,48.87944598130342,2.2928120768742044,Entire home/apt,401,7,1,2016-01-03,0.16,1,44
4386473,Studio tout confort au Parc Monceau,3732704,Charnay,,Batignolles-Monceau,48.879655599430336,2.3026448863622386,Entire home/apt,90,3,0,,,4,34
4647817,Appartement T3 - 6 personnes,8651093,Marine,,Batignolles-Monceau,48.896760842523385,2.3220620149377904,Entire home/apt,120,1,0,,,1,0
7662577,Cute Flat-Appart sympa Batignolles,40220642,Fio,,Batignolles-Monceau,48.8867375825687,2.324458514138317,Entire home/apt,55,2,5,2016-04-30,0.51,1,23
5820927,"BATIGNOLLES/VILLIERS, 2 TO 4 PERS",237404,Anne Claire,,Batignolles-Monceau,48.88539155631022,2.3195245969745977,Entire home/apt,120,3,9,2015-12-31,0.71,1,352
6090128,"Charmant studio, quatier Batignolle",31605374,Michel,,Batignolles-Monceau,48.886935738608614,2.323957474512755,Entire home/apt,70,1,1,2015-10-06,0.11,1,365
9184470,Cosy & Charming Parisian Apartment,47786035,Sophia,,Batignolles-Monceau,48.88686136437735,2.310548873471976,Entire home/apt,75,3,0,,,1,3
6876623,Studette Batignolles,2931901,Sophie,,Batignolles-Monceau,48.88487610423916,2.318690749602616,Entire home/apt,40,1,5,2016-06-11,0.41,1,122
8843296,Lovely flat nearby Etoile/Ternes!,41943571,Lucie,,Batignolles-Monceau,48.87946162552179,2.2910812220522816,Entire home/apt,60,1,7,2016-06-27,1.24,1,38
8726523,Appartement proche Champs Elysées,12302155,Amandine,,Batignolles-Monceau,48.88495788476154,2.313850403170832,Entire home/apt,60,1,2,2016-06-20,1.25,1,197
5646150,Cernuschi Prestige,121062,Glen,,Batignolles-Monceau,48.88675265538846,2.3073859405130737,Entire home/apt,140,3,2,2016-05-31,0.22,14,344
9498865,"Monceau, 37 m², Paris 17°",4435001,Claudio,,Batignolles-Monceau,48.883712403875435,2.2945674441208723,Entire home/apt,129,6,0,,,14,365
9368163,Appartement parisien de caractère,1031798,Paul,,Batignolles-Monceau,48.88652942859273,2.3183141938587197,Entire home/apt,150,1,0,,,1,315
9499274,CLASSY and NEW apt - TERNES/Pereire,7081883,Lisa,,Batignolles-Monceau,48.88307617326142,2.2893733205697693,Entire home/apt,100,1,0,,,1,365
7219205,smal cosy studio in Paris,37149953,Lotte Aimee,,Batignolles-Monceau,48.88504777171401,2.3217513091030257,Entire home/apt,45,1,0,,,1,0
9367903,VIP Lounge,14742372,Geoffroy,,Batignolles-Monceau,48.888984888671,2.318775812177564,Entire home/apt,100,5,0,,,1,0
13510574,Duplex lumineux et spacieux coeur des Batignolles,4404575,Anne-Claire,,Batignolles-Monceau,48.890377974187125,2.3179800503799624,Entire home/apt,115,5,0,,,1,20
13257122,Appartement 2 chambres proche Arc de Triomphe,10269594,Pierre,,Batignolles-Monceau,48.87838751099391,2.287912720163433,Entire home/apt,90,2,0,,,1,33
1373367,Amazing panoramic skyline view!,7405866,Cecile,,Batignolles-Monceau,48.884370747528635,2.313479632712672,Entire home/apt,50,14,17,2015-08-30,0.54,1,236
7140619,Studio 15 M2 one ou two personne :),17103295,Magdalena,,Batignolles-Monceau,48.885800703131395,2.3157535540187344,Entire home/apt,30,1,1,2015-08-02,0.09,1,0
4126343,Charmant 2 pièces near Montmartre,17720309,Hortense,,Batignolles-Monceau,48.885440332561785,2.325148454565193,Entire home/apt,75,2,5,2016-06-13,0.24,1,326
8452322,Grand Studio vue sur la Tour Eiffel,44273624,Melissa,,Batignolles-Monceau,48.87643340422831,2.295522362918593,Entire home/apt,100,2,0,,,1,0
5962075,Cosy apt with a view on Sacré-Coeur,5397535,Kenza,,Batignolles-Monceau,48.89542169916353,2.3248946119026854,Entire home/apt,60,1,0,,,1,0
6748011,Merry bubble in iridescent Paris,7858948,Thomas,,Batignolles-Monceau,48.89404580692473,2.317919093824245,Entire home/apt,55,1,0,,,1,0
4651765,Studio Paris 17,19777030,Alexandre,,Batignolles-Monceau,48.88378663795231,2.317635779315889,Entire home/apt,39,2,0,,,1,0
3942845,Apartment near Champs Elysees ,20433132,Inna,,Batignolles-Monceau,48.87875939193441,2.2909223342125284,Entire home/apt,99,2,3,2015-04-17,0.15,1,365
7618321,Lovely appartment near Montmartre,17811595,Lauriane,,Batignolles-Monceau,48.890616200361755,2.3232509896378137,Entire home/apt,40,1,0,,,1,0
10028044,Super studio refait avec balcon !!,3692572,Myriam,,Batignolles-Monceau,48.889630705225336,2.308778748444292,Entire home/apt,80,1,0,,,1,365
12186371,"Appartement de charme aux Batignolles, Paris 17",7378029,Marie,,Batignolles-Monceau,48.88828595583479,2.322082354529196,Entire home/apt,45,5,3,2016-06-25,1.20,1,14
6424449,3 pièces dans impasse de charme,24870585,Charlotte,,Batignolles-Monceau,48.89220091280599,2.3242647034808464,Entire home/apt,87,1,0,,,1,0
10594632,Appartement calme et agréable,19450083,Harmony,,Batignolles-Monceau,48.88590938537034,2.3095801592054594,Entire home/apt,50,3,7,2016-06-26,2.31,1,337
7704839,Lovely &  Calm Near Champs-Élysées,13176060,Thomas,,Batignolles-Monceau,48.88175210152572,2.305258515765291,Entire home/apt,80,3,19,2016-06-28,1.79,1,119
1550287,Joli appartement au calme à Paris ,8251961,Emilie,,Batignolles-Monceau,48.89191950015077,2.3206715239676323,Entire home/apt,50,2,70,2016-06-16,2.05,1,318
12438605,Charming apt near Champs Elysées !,37111782,Pauline,,Batignolles-Monceau,48.87814306378633,2.2845827314905054,Entire home/apt,105,3,0,,,1,0
12862174,Chambre de service 10 m2 Paris 17e,68322417,Dan,,Batignolles-Monceau,48.88582277382366,2.3074298958952264,Entire home/apt,30,2,0,,,1,75
13102264,Grand appartement 17ème - Clair - proche transport,1488285,Gregoire,,Batignolles-Monceau,48.88419981280062,2.2849255191628375,Entire home/apt,150,3,0,,,1,0
9660233,MONTMATRE-BATIGNOLLES MANSION,49918743,Sacha & Sydney,,Batignolles-Monceau,48.888953032735515,2.321595240275095,Entire home/apt,99,1,35,2016-06-19,5.07,5,157
12626378,Cosy & chilly apartment at the heart of Batignoles,36730339,David-Alexandre,,Batignolles-Monceau,48.88460662946378,2.310019455394134,Entire home/apt,70,1,0,,,1,353
3060241,Well Located Family Flat in Paris,15576717,Jérôme,,Batignolles-Monceau,48.885459255224006,2.310266270463569,Entire home/apt,168,2,7,2016-01-02,0.30,1,20
8480980,Nice minimalist apartment,15003058,Vincent,,Batignolles-Monceau,48.886861016676974,2.3246886762120953,Entire home/apt,87,3,46,2016-06-30,5.00,1,52
7567483,Amazing flat in Parc Monceau!,39677442,Florian,,Batignolles-Monceau,48.8816064283402,2.304826540982952,Entire home/apt,99,2,2,2015-10-05,0.21,1,66
610796,Wonderful flat near Arc de Triomphe,2924361,Augustin,,Batignolles-Monceau,48.879649143888,2.3042930831949966,Entire home/apt,49,7,54,2016-06-18,1.20,1,90
13718480,Charming studio near city center,9632634,Audrey,,Batignolles-Monceau,48.88639059843295,2.3113045587673176,Entire home/apt,50,1,0,,,1,23
11472958,ROMANTIQUE A PARIS,26897060,Danielle,,Batignolles-Monceau,48.891572737124356,2.3232556320115276,Entire home/apt,77,4,1,2016-06-27,1,10,350
6274508,Room near Montmartre,5411331,Mathieu,,Batignolles-Monceau,48.89228466748256,2.324720772695542,Private room,34,12,20,2016-06-14,1.51,1,49
3349055,Design & trendy flat in Batignolles,16900346,Virginie,,Batignolles-Monceau,48.89116013714784,2.3242531485882965,Entire home/apt,130,2,26,2016-05-16,1.42,1,4
10003725,Appartement dans le meilleur Paris,4312628,Jules,,Batignolles-Monceau,48.88723730090487,2.323059926198861,Entire home/apt,65,2,12,2016-06-18,1.96,1,0
5345223,Charming Studio with roof view ,21287995,Chris,,Batignolles-Monceau,48.891077034678226,2.3228336815653745,Entire home/apt,69,3,3,2015-12-11,0.19,7,355
3389130,Gd studio tout confort au calme,17099243,Cools,,Batignolles-Monceau,48.8831431145364,2.28522439552579,Entire home/apt,100,5,0,,,1,365
8261637,"Clear flat, 56s.m near Montmartre",23179815,Gabrielle,,Batignolles-Monceau,48.88717905547621,2.3239146642712734,Private room,25,5,37,2016-06-12,4.29,1,3
13687834,chambre au coeur des batignolles proche Montmartre,33859571,Chloé,,Batignolles-Monceau,48.889563075152985,2.3208299439114897,Private room,35,2,1,2016-07-03,1,1,10
13485516,Studio Paris XVII,9358110,Romain,,Batignolles-Monceau,48.885036703789794,2.3052278961144945,Entire home/apt,60,2,0,,,1,43
6024588,Lovely 3 rooms @Montmartre/Batignolles,31270888,Julia,,Batignolles-Monceau,48.887621538583275,2.3226811043842126,Entire home/apt,95,2,4,2015-07-21,0.29,1,177
2793563,Charmant deux pièces tout équipé.,2570423,Bruno,,Batignolles-Monceau,48.88931030058944,2.321423689724911,Entire home/apt,65,1,112,2016-06-18,4.23,2,319
7356973,Studio parisien des Batignolles,31569074,Irina,,Batignolles-Monceau,48.8910663785313,2.320890916817278,Entire home/apt,45,3,21,2016-06-22,3.35,1,43
3992757,EURO 2016 - Nice clear quiet flat Batignolles,20607227,Marc,,Batignolles-Monceau,48.88978140760409,2.3243185842179828,Entire home/apt,70,1,2,2016-06-24,2,1,60
11530205,Lovely flat in Paris near to the Batignolles,60803338,Guillaume,,Batignolles-Monceau,48.88961612436079,2.324280915416899,Entire home/apt,70,4,0,,,1,35
12507032,family appartment in Batignolles,2803030,Nicolas,,Batignolles-Monceau,48.88959159014729,2.3220637888412465,Entire home/apt,90,5,0,,,1,16
13400618,Appartement 2 pièces Paris 17ème - Batignolles,35703110,Jade,,Batignolles-Monceau,48.88845783177077,2.3234046241504323,Entire home/apt,60,2,0,,,1,20
228649,Appartement idéalement placé,1193491,Martine,,Batignolles-Monceau,48.882263446212626,2.281720017047191,Entire home/apt,181,2,1,2012-06-01,0.02,1,364
8363930,Lovely 50sq Batignolles Paris 17th,3026953,Frane,,Batignolles-Monceau,48.886811292631215,2.3237998775772364,Entire home/apt,90,2,14,2016-06-15,1.51,1,14
13745284,Cosy flat near Montmartre,80490061,Cécile&Guy,,Batignolles-Monceau,48.89091106453482,2.322741716302962,Entire home/apt,70,4,0,,,1,236
13690414,Appartment in Batignolles  17eme- Splendide view !,5045000,Pauline Léa,,Batignolles-Monceau,48.8862339242846,2.311027334789028,Entire home/apt,85,2,0,,,1,80
13359432,Bright Charming Parisian Family Flat,1133833,Caroline,,Batignolles-Monceau,48.88942599544111,2.3238301631214364,Entire home/apt,130,3,0,,,1,26
13102774,Studio Paris Parc Monceau,63843070,Xavier,,Batignolles-Monceau,48.88166841618581,2.3067334496145744,Entire home/apt,40,3,3,2016-06-27,3,1,151
13153339,Cosy appartement 2 p. in Paris 17,27042942,Myriam,,Batignolles-Monceau,48.890580980830194,2.3220216646809337,Entire home/apt,60,1,3,2016-06-29,2.65,1,365
6352286,Appartement quartier Batignolles,30833418,Morgane,,Batignolles-Monceau,48.889887008836055,2.3236534551769736,Entire home/apt,90,1,1,2015-05-28,0.07,1,0
4697627,Cosy and lovely flat - Batignolles,24284995,Gustave Et Mary,,Batignolles-Monceau,48.890885087250695,2.3227616484371647,Entire home/apt,68,4,0,,,1,0
9365522,Jolie chambre dans bel appartement aux Batignolles,24660353,Elise,,Batignolles-Monceau,48.88828759275527,2.3209955182251645,Private room,40,3,2,2016-06-25,2,1,46
13818171,Petit appartement au coeur de Batignolles,25423412,Segolene,,Batignolles-Monceau,48.888233549001676,2.322920851178006,Entire home/apt,80,1,0,,,1,348
12276806,"Quiet & peaceful flat 10 min from ""Champs-Elysées""",9315304,Stan,,Batignolles-Monceau,48.88243590915259,2.2815926625314438,Entire home/apt,49,3,1,2016-06-14,1,1,37
8592959,Cosy bright flat near Montmartre,7827892,Anne-Laure,,Batignolles-Monceau,48.8898943178311,2.3227354436314824,Entire home/apt,60,1,1,2016-04-26,0.43,1,199
4643647,"Appartement 17ème, Monceau - Levy",19613874,Vincent,,Batignolles-Monceau,48.88330814418061,2.306123784005633,Entire home/apt,95,6,4,2016-03-22,1.04,1,21
2937641,Paris17-Villiers-Furnished studio,4371099,Frédéric,,Batignolles-Monceau,48.88422010018998,2.310273959038631,Entire home/apt,65,10,4,2016-06-10,0.16,9,223
6029273,Close from the Champs Élysées,13288601,Jacqueline,,Batignolles-Monceau,48.88609990414048,2.3110312941618023,Entire home/apt,100,7,8,2016-06-05,0.57,1,219
7720054,STUDIO PARIS NEUILLY Porte MAILLOT,3366802,Carole,,Batignolles-Monceau,48.87829707357871,2.2811934870155373,Entire home/apt,40,3,5,2016-06-21,0.75,2,215
13447366,"Superbe studio, idéalement situé (Porte Maillot)",14981115,Benjamin,,Batignolles-Monceau,48.883712058407646,2.284032105124907,Entire home/apt,58,1,2,2016-06-17,2,1,0
8744650,Chambre sous les toits de Paris,10115802,Céline,,Batignolles-Monceau,48.88852087078325,2.321098799492495,Private room,90,1,3,2016-06-21,3,2,316
13243999,Grande chambre aux Batignolles,72270470,Clélia,,Batignolles-Monceau,48.88948376338233,2.322711337308201,Private room,40,2,5,2016-06-28,5,1,121
13484212,Cosy & quiet T2 Batignolles vue Sacré Coeur,4006413,Victoria,,Batignolles-Monceau,48.8881534988815,2.3216004381961994,Entire home/apt,100,6,0,,,1,30
13765253,Luxury and Confort Studio Porte Maillo,34287324,Olfa,,Batignolles-Monceau,48.87936043126178,2.284562044038358,Entire home/apt,150,5,0,,,9,364
4884301,bel appartement paris 17ème,6745030,Natacha,,Batignolles-Monceau,48.8902378294756,2.3210343375888125,Private room,80,1,0,,,1,0
13323395,Chambre simple et sympa 17e arrondissement,75361116,Thomas,,Batignolles-Monceau,48.890941416898684,2.321557946946575,Private room,40,12,0,,,1,0
13786739,Bel appart 130 M2 Neuilly-Porte Maillots,34003776,Jacques,,Batignolles-Monceau,48.880624116459856,2.2809512371154774,Entire home/apt,120,7,0,,,2,30
13217968,Studio palais des congrès / Arc de Triomphe,4232381,Jonathan,,Batignolles-Monceau,48.87832378857021,2.2824550814910705,Entire home/apt,160,2,4,2016-06-28,4,2,11
6538751,Charming flat near Moulin Rouge,2542791,Michel,,Batignolles-Monceau,48.88810365432741,2.3247299995984734,Entire home/apt,40,3,8,2016-06-02,0.60,2,245
3271843,Appartement Luxueux  de 55 m² ,16543333,Mc,,Batignolles-Monceau,48.88256702889825,2.2849935417923803,Entire home/apt,150,1,0,,,1,365
6789223,Charmant 2 pièces près Montmartre,6766772,Marc-Antoine,,Batignolles-Monceau,48.891039320382504,2.322484692223615,Entire home/apt,35,7,0,,,1,31
12351135,Grande chambre proche metro,5119122,Benjamin,,Batignolles-Monceau,48.8903904949258,2.3213425160377468,Private room,40,1,0,,,2,197
3626993,Belle chambre au cœur du 17e.,6198789,Pierre,,Batignolles-Monceau,48.89016446639377,2.3243732356066125,Private room,47,2,65,2016-06-24,2.76,4,360
13402909,Porte champerret Paris 17,36510990,Tommy,,Batignolles-Monceau,48.8828830994432,2.285127028777748,Entire home/apt,60,1,1,2016-06-17,1,2,365
7497043,Studio Proche Batignolles,39266092,Alexandre,,Batignolles-Monceau,48.89205622347341,2.321158179967509,Entire home/apt,30,1,4,2016-01-12,0.38,1,0
13357461,Beau studio en plein coeur de Paris,75753051,Fathy,,Batignolles-Monceau,48.88500810995237,2.310019863512189,Entire home/apt,50,1,0,,,1,62
13599569,Charmant studio - Métro Malesherbes,63461454,Quentin,,Batignolles-Monceau,48.88589232260711,2.3088805639140597,Entire home/apt,60,1,0,,,1,6
9422447,Chambre privée  lit 2 personnes,48849983,Catherine,,Batignolles-Monceau,48.891306425233495,2.3236608328787884,Private room,51,1,4,2016-06-20,1.28,1,337
12099112,"STARTING PRICE Charmin Flat 17th Arr, Lovely Paris",6814283,Marc,,Batignolles-Monceau,48.88369660696616,2.308590477858813,Entire home/apt,80,4,2,2016-06-23,1.33,1,1
8637770,Nice flat with a private courtyard,4708965,Victor,,Batignolles-Monceau,48.88879503413741,2.3206056371167887,Entire home/apt,85,3,12,2016-05-01,1.38,1,352
486114,Incredible 2470sqft Haussmanien apt,2406155,Veronique,,Batignolles-Monceau,48.879576888316436,2.303813405199683,Entire home/apt,601,4,16,2016-06-01,0.44,1,363
911697,Appartement Parisien de 25m²,4891808,Marine,,Batignolles-Monceau,48.88464762320385,2.310416681913812,Entire home/apt,62,2,95,2016-07-04,3.77,1,52
671978,Beautiful duplex flat (loft style),3386927,Anael,,Batignolles-Monceau,48.882609015500414,2.304517322084951,Entire home/apt,150,2,30,2016-05-16,0.65,1,184
640073,Great flat in Batignolles area.,1186012,Gael,,Batignolles-Monceau,48.888611866865645,2.3221395462110164,Private room,30,1,14,2016-06-26,0.30,1,0
13773326,Paris Appartment near Montmartre,37055140,Marvin,,Batignolles-Monceau,48.892229111081,2.3248125733714087,Private room,35,1,0,,,1,56
11418712,Welcom to paris,59962452,Iyad,,Batignolles-Monceau,48.89036754603187,2.3224864178177205,Private room,40,1,5,2016-06-17,1.29,1,81
766508,Appartement atypique/Batignolles,4041876,Brigitte,,Batignolles-Monceau,48.89037730847482,2.323086893739255,Entire home/apt,90,5,0,,,1,365
10064047,"3 rooms, Nice view on Paris",8047601,Boris,,Batignolles-Monceau,48.89279145477441,2.3233608108598447,Private room,40,1,0,,,1,0
3276586,Monceau suite,16564769,Gisèle,,Batignolles-Monceau,48.88524211471654,2.3103391798263737,Entire home/apt,149,3,19,2016-04-28,1.07,1,58
11975744,Monceau triplex with mezzanine.,63995353,Yvonne,,Batignolles-Monceau,48.881046182984946,2.310303283086771,Entire home/apt,226,1,0,,,1,308
8287111,Great Value Apt  Etoile- P.Maillot,3077475,Éric,,Batignolles-Monceau,48.87867277828471,2.285213531944767,Entire home/apt,75,3,12,2016-05-31,1.38,1,27
11581160,Chambre agréable pour 2 Paris 17ème,61227939,Camille,,Batignolles-Monceau,48.88583651613386,2.311093943839091,Private room,40,1,3,2016-04-15,0.85,1,0
7427802,Duplex Panoramique Art & Deco,33839586,Michel,,Batignolles-Monceau,48.881149876928795,2.2836314730460745,Entire home/apt,80,1,0,,,1,0
12692013,PARIS Porte Maillot proche Champs Elysées,40179759,Maxime,,Batignolles-Monceau,48.88115619386387,2.281170930493656,Entire home/apt,90,2,7,2016-06-29,4.12,1,355
3416947,Amazing 6 rooms (4 brs) in Paris 17,17229223,Léa And Claudia,,Batignolles-Monceau,48.87839954160646,2.2808470588143757,Entire home/apt,134,3,36,2016-06-01,1.68,1,36
13405702,"Appartement cosy, près des Champs Elysées",8129015,Emilie,,Batignolles-Monceau,48.879562846376125,2.2851929021028208,Entire home/apt,80,1,2,2016-06-26,2,1,361
5062589,CASA DES MOINES Batignolles 5p,4147020,Amanda,,Batignolles-Monceau,48.89111374584708,2.32165050547546,Entire home/apt,120,3,26,2016-06-14,1.90,10,18
3467329,Small room with a stunning view !,10781427,Eric,,Batignolles-Monceau,48.882683360376824,2.307425315388436,Private room,40,2,9,2016-05-15,0.49,1,308
3361958,Grand appartement tout comfort ,16651117,Janine,,Batignolles-Monceau,48.88966305038079,2.3222721471416508,Entire home/apt,65,2,2,2015-09-23,0.11,1,91
2850936,Entire Studio near Champs-Elysees,9300566,Seg,,Batignolles-Monceau,48.88145481592309,2.28346055162467,Entire home/apt,99,1,19,2016-05-21,0.74,1,365
13678490,Paris 17 - Chambre dans bel & grand appartement,79619770,Baptiste,,Batignolles-Monceau,48.892918572425444,2.3235603341914866,Private room,30,2,0,,,2,65
1302451,"Welcoming, central and safe room",7081535,Robert,,Batignolles-Monceau,48.89028963654795,2.322754785721618,Private room,35,2,6,2015-11-22,0.27,2,87
12866618,Perfect Location and Sunny Terrace,61980761,Alexandre,,Batignolles-Monceau,48.87874861344825,2.2843300147308296,Entire home/apt,60,1,3,2016-06-11,3,7,51
3921022,Dupleix 39m Porte Maillot 3 pers,20311555,Deborah,,Batignolles-Monceau,48.87911330991445,2.2849530811769236,Entire home/apt,93,2,30,2016-05-18,1.49,1,359
10222512,Cosy T2 métro Guy Moquet / Brochant,6258764,Clara,,Batignolles-Monceau,48.892524559174696,2.322571018898833,Entire home/apt,60,2,0,,,1,0
3474893,Top Floor Montmartre big Penthouse,14992633,Marc,,Batignolles-Monceau,48.88962939559513,2.3245826973420205,Entire home/apt,159,4,49,2016-06-06,2.05,1,336
6584221,Cosy Studio maillot/champs elysées,34441935,Bernard,,Batignolles-Monceau,48.879007023079005,2.283989148541879,Entire home/apt,59,2,47,2016-04-23,3.67,1,124
5789625,3 pièces agréable,19673778,Palmyre,,Batignolles-Monceau,48.885041023616374,2.3033108062813428,Private room,25,7,0,,,1,293
10613976,Pte.MAILLOT 10min,24203172,Jony,,Batignolles-Monceau,48.882055702779056,2.2809874854157943,Entire home/apt,49,1,1,2016-06-07,1,2,365
13626978,Amazing renewed apartment near Montmartre,67879895,Guillaume,,Batignolles-Monceau,48.89142689289999,2.321968551273156,Entire home/apt,100,1,0,,,52,20
13421990,Deux pièces 30m² aux Batignolles/Montmartre,76504359,Pape,,Batignolles-Monceau,48.89112251668152,2.3206023679611,Entire home/apt,60,1,4,2016-06-30,4,1,353
12161217,Luminous clean & charming flat,64160782,Maxime Et Coline,,Batignolles-Monceau,48.890362868720196,2.3208925652698023,Entire home/apt,80,1,5,2016-06-26,1.67,1,34
1989253,"Charming apartment, chic location",6793257,Nicolas,,Batignolles-Monceau,48.88304848972003,2.304057003858039,Entire home/apt,120,3,14,2016-05-25,1.04,1,160
5237048,Sweet studio near Champs-Elysées,27102141,Laetitia,,Batignolles-Monceau,48.88245025923944,2.284122459716577,Entire home/apt,49,2,78,2016-06-06,4.60,1,172
2538421,Charming 2 bedroom Batignolles,12997526,Helene,,Batignolles-Monceau,48.88767279983198,2.3223314872050573,Entire home/apt,85,2,11,2016-06-12,0.41,1,214
4864719,140 m2 duplex apartm. Parc Monceau,25022929,Ivan,,Batignolles-Monceau,48.88121609239343,2.307402038139961,Entire home/apt,299,5,5,2016-06-16,0.33,2,358
